# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
 7567894 35.29515 35.15872 35.21135  175.87 -191.28  125.38    9.36   10.74 1.078e+07 3.6873e+07 5.75634 0.28760 0.36590  65.109  6589.7       67  7568489  7568489
 7567896 35.33193 35.19893 35.33713  197.62 -287.99   49.28   13.21   19.28 2.8211e+08 1.0051e+09 17.09155 3.03767 0.47210   37134 7.0089e+05     2377  7568489  7568489
 7567899 35.30915 35.03406 35.34324  145.89 -259.51  170.03    8.43   10.20 9.8535e+07 1.5521e+08 12.03521 1.71705 0.85390  1028.3   50147     1117  7568489  7568489
 7567907 35.11844 35.05068 35.43415   64.32 -234.62   63.58    8.96    9.19 2.893e+07 7.0352e+07 8.00000 0.87075 0.37920  225.08   16407      336  7568489  7568489
 7567927 35.21097 35.19810 35.22227  418.55 -245.77  232.87   10.83   12.88 2.6859e+07 1.9563e+08 7.80282 0.45815 0.37920  1603.7   69531      208  7568489  7568489
 7567935 35.52042 35.10458 35.14859   51.55 -161.90   74.79    9.87   12.30 5.6366e+07 1.7803e+08 9.99014 0.81046 0.48540  1338.1   60862     1385       -1       -1
 7567940 35.39085 35.19142 35.12345  217.54 -195.52  103.43    8.74    9.25 3.007e+07 6.4052e+07 8.10282 0.63908 0.53520  187.97   14371      761  7568489  7568489
 7567944 35.47689 35.22101 35.25965  218.10 -187.14   13.48   10.88   12.86 8.8507e+07 1.7901e+08 11.61268 1.14175 0.85390  1352.3   61337      904  7568489  7568489
 7567947 35.53301 35.12804 35.24194   90.94 -228.71  161.43    9.41    9.78 1.2899e+08 1.7122e+08 13.16620 1.94687 0.76100  1241.6   57603     1584       -1       -1
 7567959 35.57430 35.11932 35.24466   48.03 -308.83   76.31   10.35   10.34 1.0931e+08 1.4399e+08 12.45915 1.29736 0.77420  890.33   45105     1798       -1       -1
 7567969 35.24458 35.23015 35.21586   -5.58 -532.97  181.19   12.02   13.23 1.0062e+08 3.7654e+08 12.11972 1.31124 0.57500  5637.7 1.7526e+05      938  7564726  7568489
 7567971 35.20051 35.29934 35.02401  104.66 -230.87  120.20   11.54   14.33 6.1662e+07 2.4761e+08 10.29437 0.90424 0.40570    2521   96971      360  7568489  7568489
 7567981 35.25123 35.32094 35.21749  116.61 -313.65   45.76   16.29   26.35 1.4197e+08 1.0775e+09 13.59577 1.12804 0.28950   42439 7.7319e+05      799  7568489  7568489
 7567982 35.14585 35.34334 35.05094   39.41 -287.11  173.81   11.66   13.59 6.9592e+07 2.8986e+08 10.71831 0.93377 0.56180  3411.6 1.2113e+05      421  7568489  7568489
 7567995 35.21715 35.26561 35.20437  202.70 -283.77   35.47    8.86   14.70 1.0401e+07 1.9669e+08 5.68873 0.45586 0.27620  1620.3   70060       73  7568489  7568489
 7567997 35.19863 35.38530 35.20476  130.24 -259.29   68.54   12.17   15.53 6.8085e+07 2.7453e+08 10.63944 0.91150 0.31610  3073.6 1.1219e+05      386  7568489  7568489
 7568000 35.27604 35.41059 35.15469  194.17 -299.06  116.56   10.16   10.24 1.5577e+08 1.761e+08 14.02254 1.88360 0.92030  1310.5   59935     1237  7568489  7568489
 7568006 35.13645 35.46113 35.08363  224.07 -207.01   53.50   11.54   11.80 2.0338e+08 2.1338e+08 15.32254 1.06248 0.97340  1894.7   78600     1377  7568489  7568489
 7568023 35.30277 35.40693 35.07549  233.69 -212.07   75.62    9.07    9.24 5.6169e+07 5.8061e+07 9.97887 0.88989 0.88050  155.67   12510      616  7568489  7568489
 7568052 35.13582 35.34200 34.99490  232.39 -225.99   30.84    8.36    8.51 1.1025e+08 1.6271e+08 12.49437 2.08197 0.94690  1125.8   53602     1258  7568489  7568489
 7568067 35.19394 35.45934 35.20228   82.10 -403.95    2.45    9.66   10.86 3.5549e+07 1.0673e+08 8.56901 0.73280 0.35260  501.01   29552      200  7568085  7568489
 7568071 35.20386 35.46324 35.26810   30.73 -363.03   -7.52    8.84    9.97 3.4423e+07 7.5714e+07 8.47606 1.30121 0.45880  259.16   18200      189  7568085  7568489
 7568083 35.15639 35.44534 35.24911   27.92 -410.44  -27.05    8.08    9.66 2.7423e+07 1.1139e+08 7.85775 0.74706 0.45880  543.92   31393      201  7568085  7568489
 7568085 35.19328 35.45831 35.23227   45.20 -397.13  -15.81   45.84   46.45 1.838e+10 1.8715e+10 68.76479 10.31971 0.97340 1.0148e+07 4.2798e+07   104754  7568489  7568489
 7568086 35.19096 35.47599 35.23904   82.67 -394.49  -47.52    8.46   10.21 1.8338e+07 8.2516e+07 6.87183 0.78466 0.31610  305.71   20550       97  7568085  7568489
 7568088 35.22568 35.47052 35.23462   51.59 -390.82   22.25    8.40    9.58 2.6662e+07 5.9831e+07 7.78451 0.79577 0.57500  164.91   13052      156  7568085  7568489
 7568091 35.23000 35.60741 35.21354   44.18 -362.06   14.46    8.53    9.51 4.1225e+07 9.677e+07 9.00141 0.83903 0.54850  80.663    7714      300       -1       -1
 7568100 35.50527 35.25928 35.01566   67.46 -177.23   57.98    8.42    8.03 4.8042e+07 1.0666e+08 9.47183 1.09099 0.88050  500.42   29527      773       -1       -1
 7568104 35.14254 35.30454 35.25500   12.35 -299.27  101.25    8.16   14.37 1.3996e+07 1.63e+08 6.27887 0.52592 0.28950  1129.7   53739      449  7568489  7568489
 7568110 35.22355 35.26914 35.32039  188.18 -175.31  162.77    9.48   11.00 2.931e+07 9.6704e+07 8.03380 0.49832 0.36590  414.58   25711      216  7568489  7568489
 7568134 35.39603 35.42431 35.30680   50.53 -199.15   10.01    8.30    7.54 2.7606e+07 3.669e+07 7.87606 1.06354 0.86720   64.49  6543.5      268  7568489  7568489
 7568135 35.02906 35.11256 35.35992   35.72 -207.09  -33.40   10.23   14.49 4.7099e+07 3.1085e+08 9.40986 1.00981 0.30280  3901.6 1.337e+05      555  7568489  7568489
 7568136 35.06865 35.15010 35.37031   61.32 -212.14  -50.32   13.56   19.75 1.1025e+08 9.7347e+08 12.49437 1.37192 0.33930   34925 6.6999e+05     2774  7568489  7568489
 7568139 35.14577 35.20872 35.42724   41.51 -226.02  111.10   11.01   14.37 5.693e+07 2.1244e+08 10.02394 0.90565 0.33930  1878.7   78112      797  7568489  7568489
 7568148 35.17993 35.30958 35.46449   61.94 -179.09  119.05    8.36    9.24 3.4986e+07 6.6887e+07 8.52254 1.02478 0.45880  204.28   15278      271  7568489  7568489
 7568154 35.34768 35.31807 35.45330  116.19 -212.76  168.55   12.08   12.05 1.507e+08 2.0474e+08 13.86761 1.19282 0.82740  1750.2   74145     1286  7568489  7568489
 7568158 34.95945 35.31924 35.13234  158.11 -221.42  138.68    8.33    8.91 2.931e+07 4.6526e+07 8.03380 0.57442 0.47210  101.75  9150.7      223  7568489  7568489
 7568159 34.93601 35.32758 35.13728  152.88 -203.04  138.03   12.25   13.81 1.607e+08 2.9737e+08 14.16761 1.59791 0.48540  3583.4 1.2559e+05     3720  7568489  7568489
 7568196 34.74548 35.51258 35.11014   70.12 -131.53   15.95   13.29   14.05 2.2014e+08 3.993e+08 15.73380 1.24760 0.60160  6310.2 1.904e+05     2276       -1       -1
 7568205 34.85348 35.38883 35.16106  151.03 -172.20   61.25   14.01   17.24 1.6662e+08 5.2676e+08 14.33803 1.36362 0.49870   10741 2.8154e+05     5355       -1       -1
 7568210 34.85683 35.47823 35.07417   85.20 -107.49   67.38   12.89   13.19 1.3087e+08 1.5089e+08 13.22958 1.16507 0.60160  974.08   48188     1536       -1       -1
 7568216 35.05824 35.31406 35.10706  175.57 -269.37  115.60   10.13    9.33 4.9549e+07 6.0897e+07 9.57042 1.08520 0.49870   170.6   13382     1640  7568489  7568489
 7568238 35.18403 35.29021 35.38769  234.36 -223.66  128.06   11.78   11.18 2.4437e+08 3.2038e+08 16.29014 1.63580 0.86720  4134.6 1.3952e+05     2211  7568489  7568489
 7568256 35.49232 35.22907 35.42859  153.17 -216.26   58.10   11.90   15.56 2.7901e+08 7.6986e+08 17.02535 1.86789 0.80080   22257 4.8106e+05     4264       -1       -1
 7568263 35.45548 35.24634 35.45345  165.07 -211.15  100.39    8.36   10.62 1.1083e+08 1.9272e+08 12.51690 1.57292 0.84060  1558.2   68074     1635       -1       -1
 7568270 35.24256 35.01497 35.07265  194.48 -126.69  101.21    9.71   12.86 5.8634e+07 2.9164e+08 10.12254 0.99152 0.44560    3452 1.2219e+05      576  7568489  7568489
 7568271 35.07582 34.91535 35.08639   44.50 -119.06   56.68   10.64   12.99 8.038e+07 3.43e+08 11.24507 1.03384 0.70780  4713.4 1.5363e+05      954       -1       -1
 7568273 35.05261 35.00641 35.09877   58.02  -89.20   87.02    8.76   10.81 3.4423e+07 1.373e+08 8.47606 0.56172 0.69460  812.67   42177      334  7568489  7568489
 7568312 35.17849 35.03627 35.13090  168.29  -67.30  188.20    9.58    9.50 6.9225e+07 7.0357e+07 10.69859 0.88633 0.96020  225.11   16408      458  7568489  7568489
 7568319 35.17532 35.04034 34.90676   27.33 -182.65  -46.24   15.66   18.14 3.7408e+08 9.2183e+08 18.77465 2.50682 0.74770   31455 6.2037e+05     5270       -1       -1
 7568323 35.38720 34.93430 34.94090  128.24 -218.74  -82.34   11.35   13.42 1.0118e+08 3.6765e+08 12.14225 1.25597 0.53520  5385.1 1.6945e+05     1588       -1       -1
 7568326 35.37928 34.99546 34.93028  103.18 -192.49  -48.93    8.06   14.78 1.2672e+07 2.1211e+08 6.07465 0.41291 0.26290  1873.1   77941       87  7568328  7568328
 7568327 35.39406 35.02177 34.93245  114.42 -183.26  -62.42    8.71    9.95 2.7239e+07 6.9596e+07 7.83944 0.90045 0.45880  220.46   16158      165  7568328  7568328
 7568328 35.37877 35.01368 34.94855  110.75 -179.33  -47.58   24.44   31.39 2.2127e+09 7.7053e+09 33.95211 4.72824 0.80080 1.853e+06 1.2378e+07    33921       -1       -1
 7568331 35.37852 35.14794 35.13908  101.30 -170.94   10.43   10.98   11.26 4.3873e+07 9.0028e+07 9.19014 0.93086 0.74770  361.38   23241      450  7568489  7568489
 7568332 35.34013 35.16261 35.15207   -1.78 -127.76  125.19   14.26   35.35 9.4e+07 3.2268e+09 11.84789 1.18827 0.25000 3.486e+05 3.6342e+06      871  7568489  7568489
 7568344 35.40206 35.13355 35.12682  198.24   -8.31   12.76   11.33   11.73 1.4563e+08 1.685e+08 13.70845 1.22968 0.84060    1204   56313     1139  7568489  7568489
 7568369 35.24290 35.17445 35.17230  192.21   92.15  105.06    9.34   11.36 2.6859e+07 1.2035e+08 7.80282 0.78390 0.35260  630.95   35014      148  7568489  7568489
 7568370 35.17823 35.19938 35.15838  201.00   66.03  154.36    9.95   11.44 3.0451e+07 8.8258e+07 8.13662 0.64886 0.32930  347.86   22598      200  7568489  7568489
 7568378 35.60720 35.21256 35.07796  148.97 -136.11   43.33    9.80   10.61 7.2239e+07 1.276e+08 10.85211 1.10095 0.80080  705.94   38028     1136       -1       -1
 7568381 35.45372 35.14683 35.10907  253.10 -158.58    3.77   10.44   12.13 1.3372e+08 2.2319e+08 13.32394 1.59041 0.85390  2065.5   83751     1675  7567032  7568489
 7568394 35.22944 34.98434 35.21923   99.71  -38.63   -4.17    9.20    9.36 5.107e+07 9.1028e+07 9.66761 0.81678 0.65470  369.13   23606      713  7568489  7568489
 7568397 34.92779 35.10683 35.16754    7.54 -292.31   83.05    8.22   10.69 2.3634e+07 9.1028e+07 7.47887 0.65028 0.23970  369.13   23606      358  7568489  7568489
 7568411 34.92539 35.22765 35.08286  -56.90 -285.67   61.24    8.44    9.74 3.3479e+07 6.9657e+07 8.39718 0.83402 0.32930  220.83   16178      641  7568489  7568489
 7568419 34.98421 34.97566 35.20986  103.42 -182.73   78.44    9.53   10.94 3.0451e+07 2.2853e+08 8.13662 0.35831 0.32930  2161.4   86595      520       -1       -1
 7568420 34.98356 35.02396 35.26261  116.59 -148.91   89.93   12.86   14.96 1.0213e+08 2.6047e+08 12.18028 1.11634 0.32930  2778.5 1.0416e+05     1689  7568489  7568489
 7568427 35.14056 34.86207 35.18979   85.19 -196.63   46.29   21.56   24.65 1.0085e+09 2.333e+09 26.12958 3.87247 0.73440 1.8703e+05 2.3001e+06    10367       -1       -1
 7568432 35.18659 34.90645 35.21634   84.05 -144.05   42.62    9.38   12.06 7.4141e+07 2.1281e+08 10.94648 1.63569 0.57500    1885   78303     1668  7568489  7568489
 7568454 35.36406 35.03152 35.23565  152.97 -174.19  103.17   16.43   18.19 3.2e+08 7.6131e+08 17.82254 2.11646 0.50860   21785 4.7354e+05     4612  7568489  7568489
 7568456 34.96538 35.04290 35.23514   32.89 -141.72   57.09   11.78   16.69 6.9028e+07 3.4423e+08 10.68873 0.94457 0.31610  4745.6 1.5441e+05     1468  7568489  7568489
 7568457 35.06846 35.00103 35.22966   42.26 -118.07   62.30    9.29    9.89 2.4775e+07 8.6685e+07 7.59577 0.65003 0.33930  336.06   22032      655  7568489  7568489
 7568458 35.19565 34.97861 35.19924   59.80 -147.51   70.00   14.37   25.66 1.5944e+08 1.7932e+09 14.12958 1.63031 0.33930 1.1285e+05 1.5867e+06     3138  7568489  7568489
 7568460 35.09439 35.06441 35.18859   75.52  -97.07   25.85    8.45   12.80 2.4394e+07 1.2704e+08 7.55775 0.85383 0.39240  700.02   37793      301  7568489  7568489
 7568463 35.26811 35.11511 35.08330   78.66 -105.14  143.27    9.02   10.08 1.9662e+07 7.9812e+07 7.03380 0.54010 0.35260  286.77   19606      125  7568489  7568489
 7568473 35.12049 35.06375 35.17163  142.26   -3.37   80.93   10.82   10.51 7.0169e+07 1.281e+08 10.74789 0.79238 0.57500  711.28   38240      448  7568489  7568489
 7568481 35.12408 35.21397 35.22124 -161.71 -204.82  -22.83   16.50   39.80 2.7254e+08 1.1724e+10 16.89437 1.75090 0.47210 4.1443e+06 2.2298e+07     1837  7568489  7568489
 7568485 35.28573 35.17948 35.18407  162.34 -292.99  -55.81   14.00   18.20 7.8479e+07 1.8887e+08 11.15634 0.86740 0.77420    1499   66162      564  7568489  7568489
 7568486 35.34570 35.12230 35.19356   69.70 -209.81   49.83   11.45   12.51 2.5915e+07 4.2169e+07 7.70986 0.53386 0.77420  84.245  7964.5      277  7568489  7568489
 7568500 35.24383 35.17390 35.36499  188.60  -84.53  105.23    8.70   10.07 5.031e+07 1.2691e+08 9.61972 1.55667 0.54850  698.63   37738      362  7568489  7568489
 7568503 35.20718 35.15662 35.20852  243.54   25.50   58.98    8.14   12.73 1.0024e+07 1.2394e+08 5.61831 0.39307 0.25000   667.6   36498       59  7568489  7568489
 7568516 35.19954 35.15037 35.10955  -18.67 -363.03   -5.78    8.34    9.19 1.9662e+07 7.0038e+07 7.03380 0.72429 0.39240  223.15   16303      279  7568489  7568489
 7568523 35.33420 35.31838 35.11689  -90.74 -116.92  -47.65    8.69    8.95 3.593e+07 7.1549e+07 8.59859 0.87317 0.43230  232.49   16802      509  7568489  7568489
 7568525 35.33611 35.30620 35.16139  -93.89 -123.66  -92.34   10.59   11.57 5.9197e+07 1.2962e+08 10.15493 0.69613 0.45880  727.59   38883      471  7568489  7568489
 7568526 35.44417 35.19787 35.23431  106.45  -80.41  -50.54    8.31    8.77 2.969e+07 9.1596e+07 8.06901 0.97837 0.53520  373.56   23814      568  7568489  7568489
 7568545 35.46087 35.17458 35.27728  116.40  -17.15   91.38    9.69    9.85 7.7535e+07 8.8765e+07 11.11127 1.44618 0.80080  351.71   22782      852  7568489  7568489
 7568555 35.39434 35.00258 35.17425  209.57  -89.67  105.77   11.10   10.77 7.3563e+07 1.1083e+08 10.91831 1.06972 0.60160  538.61   31167      391  7568556  7568489
 7568556 35.40670 34.98417 35.16427  182.62  -94.80   91.22   31.50   31.97 4.5296e+09 5.1289e+09 43.11408 5.82736 0.82740 8.4851e+05 6.9823e+06    30064  7568489  7568489
 7568567 35.14330 35.20539 35.33963  189.19 -128.36  188.26   11.44   11.76 1.1593e+08 2.1196e+08 12.70563 1.95667 0.53520  1870.5   77861      834  7568489  7568489
 7568577 35.33962 35.01938 35.36376    5.96 -114.89  -16.83    8.35   11.45 3.8394e+07 1.3579e+08 8.79014 1.26022 0.37920  795.53   41521      494  7568489  7568489
 7568580 35.27725 35.03180 35.36858  -40.68 -194.43   55.86   23.79   33.41 1.0368e+09 5.0695e+09 26.37324 2.83217 0.43230 8.2976e+05 6.8687e+06    10150  7568489  7568489
 7568588 35.22301 35.13642 35.33514  -22.13  -61.04 -116.25    9.46   12.30 4.6141e+07 1.9855e+08 9.34648 1.22784 0.37920  1649.9   70996     1661  7568489  7568489
 7568605 35.14785 35.05914 35.26206    1.74  -24.27  -51.44    9.19   16.41 5.5789e+07 4.0009e+08 9.95634 1.11809 0.39240  6334.5 1.9094e+05     3561  7568489  7568489
 7568611 35.12283 35.22882 35.18955  157.83   78.51  -52.15   11.84   16.42 9.7775e+07 5.324e+08 12.00423 1.41118 0.33930   10963 2.858e+05     1342  7568489  7568489
 7568615 35.25575 35.12746 35.26031  158.59   96.92   84.14   11.30   11.71 1.6338e+08 1.9366e+08 14.24507 1.68271 0.90700  1572.8   68543     1138  7568489  7568489
 7568621 35.23687 35.22513 35.23444  176.92  208.46   45.77    8.95   10.88 4.0099e+07 1.5728e+08 8.91831 1.48125 0.44560  1054.8   51092      339  7568489  7568489
 7568624 35.19345 35.17918 35.20558  281.51 -103.27  284.72    9.90   15.77 2.1366e+07 1.4839e+08 7.23099 0.56489 0.16330  943.31   47064      129  7568489  7568489
 7568629 35.22869 35.17492 35.18462  304.46   83.11   29.22    9.24   10.35 5.2014e+07 1.3943e+08 9.72676 0.94288 0.45880  836.96   43100      527  7568489  7568489
 7568631 35.19828 35.19431 35.24131  323.51 -137.37  259.86    9.21   10.66 2.1563e+07 9.0333e+07 7.25211 0.59509 0.39240  363.74   23352      131  7568489  7568489
 7568632 35.19687 35.18925 35.19525  359.88  -81.23  239.47    8.90   15.42 4.1423e+07 3.8958e+08 9.01549 1.10929 0.33930  6018.6 1.8389e+05      277  7568489  7568489
 7568649 35.49559 35.09858 35.30368   74.76 -178.20   62.64    8.04   10.72 3.5549e+07 1.3258e+08 8.56901 0.84257 0.49870   759.8   40141     1026  7568489  7568489
 7568661 35.53634 34.94882 35.31382   74.80 -142.08   21.81   13.03   15.87 1.8254e+08 6.4197e+08 14.78028 1.93038 0.74770   15703 3.7224e+05     1877       -1       -1
 7568663 35.49289 35.00575 35.37049   57.75 -128.57   10.55    8.87   11.49 7.262e+07 2.4366e+08 10.87183 1.79766 0.74770  2444.5   94798      738       -1       -1
 7568665 35.58466 35.20093 35.39424   34.78  -69.29   42.43   10.74   11.01 1.0156e+08 1.3611e+08 12.15775 1.02320 0.70780  799.13   41659     1361       -1       -1
 7568670 35.43318 35.06444 35.15782  -46.64 -201.15 -120.91   12.99   13.27 3.7338e+08 5.4761e+08 18.76197 2.56306 0.85390   11572 2.974e+05     2866  7568489  7568489
 7568671 35.44966 35.07766 35.19015  -15.57 -223.13 -132.50    9.04    8.05 5.9958e+07 8.8887e+07 10.19859 1.19388 0.76100  352.64   22826      722  7568489  7568489
 7568681 35.29254 35.28338 35.31285 -164.95 -219.98 -109.65    8.05    8.79 3.2535e+07 6.8465e+07 8.31831 0.64077 0.45880  213.63   15789      747  7568489  7568489
 7568699 35.42646 35.36039 35.32324 -112.54 -177.04  -58.35   25.02   26.91 1.2514e+09 1.97e+09 28.08028 2.61616 0.50860 1.3517e+05 1.8119e+06    27052  7568489  7568489
 7568703 35.49856 35.32380 35.36710 -105.04 -223.35  -22.82    9.94   10.41 7.1296e+07 1.143e+08 10.80563 1.17616 0.48540  571.45   32554      676       -1       -1
 7568705 35.50279 35.36063 35.34892  -99.28 -207.45  -43.41   12.78   13.96 1.9789e+08 3.5415e+08 15.18310 2.08548 0.47210    5012 1.6073e+05     2520       -1       -1
 7568715 35.52555 35.13494 35.28963  -28.60 -281.55   83.93    9.41    9.70 1.1669e+08 1.4793e+08 12.73380 1.88251 0.74770  937.75   46859     1060       -1       -1
 7568741 35.67462 35.02004 35.36528  -18.42 -228.50   44.33    8.47    8.62 4.1423e+07 6.3668e+07 9.01549 0.65757 0.61490  185.82   14250      494  7568972  7568972
 7568747 35.57956 35.40062 35.40608  -43.87 -174.93  -45.16   11.10   11.69 9.6268e+07 1.6042e+08 11.94225 1.34624 0.54850  1095.6   52541      739       -1       -1
 7568780 35.49465 35.35015 35.32801 -105.83 -174.33  -62.89   10.00   10.33 4.8986e+07 7.5779e+07 9.53380 0.68373 0.48540  259.59   18222      654       -1       -1
 7568786 35.54031 35.37082 35.37251  -88.49 -189.75  -21.90   10.05   10.50 5.8437e+07 1.283e+08 10.11127 1.01389 0.50860  713.41   38324     1093       -1       -1
 7568788 35.53925 35.40245 35.37272  -81.08 -132.77  -19.19    8.61    9.27 2.7606e+07 5.1634e+07 7.87606 0.49390 0.32930  124.28   10601      191       -1       -1
 7568792 35.53414 35.40385 35.39823  -40.08 -141.17  -39.55   22.78   24.25 8.6915e+08 1.2271e+09 24.86761 2.32898 0.58830   54473 9.2895e+05    16729       -1       -1
 7568795 35.51559 35.22121 35.52858  -38.26 -161.19  -24.25   10.84   11.33 1.3428e+08 1.9183e+08 13.34366 1.61957 0.57500  1544.4   67630     3144       -1       -1
 7568798 35.39435 35.14163 35.33593 -162.11 -127.90   55.22   12.12   13.10 1.2672e+08 4.4178e+08 13.08732 1.51767 0.43230  7662.3 2.1962e+05     2219  7568489  7568489
 7568822 35.47701 35.20785 35.46003  -54.97 -172.61   56.97   11.42   11.80 1.2823e+08 2.362e+08 13.13944 1.38349 0.65470  2302.7   90723     1837       -1       -1
 7568831 35.51954 35.13918 35.44248   -7.14 -140.77   98.94    9.49    9.65 6.9225e+07 8.6934e+07 10.69859 1.49815 0.72110  337.91   22121      917       -1       -1
 7568834 35.51934 35.30818 35.37359  -66.96 -131.76   32.89   10.26   11.07 7.6028e+07 1.0925e+08 11.03803 1.00458 0.62820  524.02   30545     1314       -1       -1
 7568836 35.46706 35.21537 35.48445  -51.24 -157.61   12.20   10.18   10.50 1.0327e+08 1.8653e+08 12.22535 1.04316 0.64140  1463.4   65004     2988       -1       -1
 7568838 35.47768 35.19927 35.49125  -47.95 -155.99   33.49    8.41    8.41 3.9521e+07 5.5732e+07 8.87606 0.87403 1.00000  143.91   11808      468       -1       -1
 7568842 35.46246 35.23087 35.44282  -58.03 -195.52   70.91    8.15    8.50 5.938e+07 9.6009e+07 10.16620 1.58115 0.66800  408.88   25450      524       -1       -1
 7568843 35.44928 35.22911 35.45580  -55.45 -175.04   66.82   11.32   12.18 1.3314e+08 1.8843e+08 13.30563 1.60714 0.68130  1492.3   65945     2529       -1       -1
 7568857 35.51162 35.36838 35.34379  -62.61  -97.98   17.91   11.49   10.99 9.9296e+07 1.2262e+08 12.06620 1.14693 0.61490  653.98   35949     1875  7568705  7568705
 7568860 35.42407 35.36196 35.33739  -83.62  -92.56   45.49   11.93   12.21 2.1127e+08 2.8761e+08 15.51831 1.68053 0.68130  3360.8 1.198e+05     2377  7568699  7568489
 7568870 35.42879 35.26463 35.28638  -26.45   -3.18   25.58   11.68   13.78 2.0465e+08 4.1285e+08 15.35493 1.31832 0.69460  6727.7 1.9958e+05     2388  7568489  7568489
 7568885 35.73135 35.00406 35.35315  -51.08 -138.36    4.88    8.04    9.33 5.2014e+07 1.2677e+08 9.72676 1.57448 0.49870  697.24   37683      895       -1       -1
 7568894 35.64069 34.97594 35.38990  -35.70 -142.25   -9.51   10.74   11.73 1.1101e+08 2.0925e+08 12.52394 1.48189 0.53520  1824.9   76460     1781       -1       -1
 7568905 35.66415 35.06832 35.40910  -66.37 -164.27  -20.02    8.85    9.14 3.7451e+07 6.0019e+07 8.71831 0.70703 0.48540  165.91   13110      558       -1       -1
 7568915 35.68093 35.14269 35.48132  -33.01 -165.04    7.15    9.21    9.42 6.7901e+07 9.6892e+07 10.62958 1.32230 0.57500  416.13   25781     1219       -1       -1
 7568919 35.73114 34.95300 35.37428   -6.69 -180.26   24.15    9.39   10.39 7.7732e+07 1.2268e+08 11.12113 0.94014 0.60160  654.65   35976     3592       -1       -1
 7568947 35.71376 35.09151 35.30642  -65.10 -186.13   56.74   10.54   12.37 9.7972e+07 3.0224e+08 12.01268 1.59555 0.50860  3696.8 1.285e+05     3661       -1       -1
 7568959 35.82986 35.03000 35.30506  -27.09 -163.07   75.00   11.83   12.63 1.2975e+08 2.4465e+08 13.19155 1.24357 0.52190  2463.5   95340     1954       -1       -1
 7568961 35.73682 35.07679 35.34854  -30.73 -169.48   45.75   12.89   15.19 2.2887e+08 5.9305e+08 15.93803 2.02112 0.58830   13486 3.3283e+05     7460       -1       -1
 7568963 35.78465 35.06780 35.27376  -28.53 -149.06   76.77   14.60   16.58 2.6817e+08 5.6343e+08 16.80423 1.89258 0.54850   12223 3.096e+05     9020       -1       -1
 7568970 35.65604 34.93837 35.37842  -17.35 -175.98   52.17   13.73   14.98 3.7746e+08 9.1636e+08 18.83239 2.81196 0.60160   31097 6.1518e+05     6429       -1       -1
 7568972 35.67400 35.01880 35.38065  -56.08 -129.33   28.72   12.96   14.86 2.6099e+08 5.0972e+08 16.65211 2.33563 0.48540   10084 2.6877e+05     6481       -1       -1
 7568975 35.60462 35.09128 35.36035  -89.54 -147.11   56.81    8.51    9.62 4.1986e+07 7.7352e+07 9.05634 1.11287 0.45880  270.04   18758     1129       -1       -1
 7568985 35.72401 34.98556 35.38124  -32.34 -136.88   43.14    9.15    9.98 5.9014e+07 1.4315e+08 10.14507 1.04924 0.53520  880.34   44732     1186       -1       -1
 7568990 35.72570 35.11900 35.48907  -13.78 -186.31   41.52   10.19   10.54 7.9056e+07 1.2161e+08 11.18310 1.06532 0.60160  643.73   35534     1113       -1       -1
 7569001 35.64548 35.24655 35.39665  -30.90 -111.04    3.11    9.06    9.79 6.3352e+07 1.2407e+08 10.38732 0.98006 0.60160  668.91   36551      526       -1       -1
 7569005 35.61214 35.37292 35.33920  -91.69 -189.18  -32.19   13.71   15.26 2.0352e+08 3.7925e+08 15.32676 1.33255 0.41900    5716 1.7704e+05     2445       -1       -1
 7569008 35.58665 35.40466 35.37817  -43.19 -158.49  -52.54   10.57   11.47 8.8507e+07 1.4574e+08 11.61268 1.15108 0.54850  911.28   45883      624       -1       -1
 7569022 35.55656 35.21856 35.55177  -44.02 -180.41  -14.88    8.45    8.61 4.1042e+07 6.8906e+07 8.98732 0.89902 0.54850  216.28   15933      988       -1       -1
 7569039 35.59880 35.29551 35.39073  -46.51 -108.28   38.16    8.40    8.33 6.2225e+07 1.0389e+08 10.32535 1.45237 0.58830  475.78   28450      771       -1       -1
 7569042 35.66693 35.19259 35.38275   -6.54  -89.40   39.05    9.83    9.88 7.4704e+07 9.8094e+07 10.97465 1.50575 0.60160   426.1   26234      625       -1       -1
 7569054 35.54892 35.21851 35.43530  -53.04 -162.54   76.62   11.61   11.52 1.8e+08 2.2427e+08 14.71408 1.82791 0.62820  2084.7   84324     3069       -1       -1
 7569063 35.78175 35.31142 35.38165  -42.41 -146.84   36.79    9.89   12.68 1.1745e+08 2.9249e+08 12.76056 1.54584 0.52190  3471.3 1.2269e+05     1146       -1       -1
 7569087 35.52703 35.28525 35.37315  120.21 -302.54   -7.24    8.04    7.63 4.1042e+07 5.1127e+07 8.98732 1.00697 0.78750  121.94   10454      952       -1       -1
 7569103 35.53406 35.06987 35.27654  -17.05 -250.13   91.36   19.61   20.59 1.0482e+09 1.3685e+09 26.46901 4.95256 0.70780   67167 1.0836e+06    18835       -1       -1
