# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
18589030 35.61937 35.21544 35.51721  411.27  -83.83 -141.26    9.95    9.79 8.5296e+07 1.1309e+08 11.47042 1.43684 0.89380  559.97   32072      663 18593176 18593176
18589033 35.54037 35.20586 35.51032  438.22   72.19 -126.14   10.21   10.47 4.2549e+07 1.4065e+08 9.09718 0.88180 0.60160  851.14   43636      312 18593176 18593176
18589050 35.08954 35.07962 35.55283  129.02   14.56   21.87   14.33   14.81 2.7648e+08 3.7859e+08 16.97606 1.91649 0.61490    5697 1.7661e+05     2320       -1       -1
18589057 35.40448 35.42651 35.68648  136.20 -144.68 -105.35    9.42   11.00 5.7873e+07 1.7207e+08 10.07887 1.40386 0.40570  1253.4   58005      775 18593176 18593176
18589087 35.24580 35.13370 35.73627   28.58  -28.82    9.98    8.28    9.05 2.7606e+07 5.2136e+07 7.87606 0.53401 0.37920  126.61   10747      935       -1       -1
18589102 35.21935 35.18072 35.78713   95.82  102.38 -117.66   10.76   10.76 1.8718e+08 1.8925e+08 14.90704 1.78455 1.00000  1473.4   65328     1443       -1       -1
18589110 35.30830 35.18382 35.77362   98.93  122.52 -123.87    9.65    9.65 1.2785e+08 1.605e+08 13.12676 1.15341 1.00000  708.58   38133     1063       -1       -1
18589114 35.17218 35.15773 35.84977  142.85   77.52  -37.00    8.32    7.91 4.7465e+07 5.2577e+07 9.43521 1.04556 0.94690  105.73  9412.5      311       -1       -1
18589116 35.25686 35.23659 35.83038  163.23   83.45  -45.38    8.92    8.92 7.3761e+07 7.8709e+07 10.92817 1.45056 1.00000  246.48   17540      682       -1       -1
18589130 35.24101 35.33969 35.62276  223.83  -72.85  -83.73    8.84    8.78 4.5197e+07 8.4033e+07 9.28169 0.99841 0.52190  316.59   21086      450 18593176 18593176
18589135 35.44046 35.34738 35.58739  257.78 -107.02 -177.89    9.14   13.05 2.1944e+07 2.3596e+08 7.29437 0.54525 0.31610  2298.3   90596      717 18593176 18593176
18589140 35.40887 35.27592 35.69834  169.15  -14.28 -178.71    8.68   12.11 2.0986e+07 9.4056e+07 7.18873 0.59418 0.26290  393.06   24722      317 18593176 18593176
18589170 35.74515 35.30101 35.43268  214.38  -50.66 -131.34   10.46   11.94 5.5225e+07 1.4953e+08 9.92254 0.71365 0.49870  957.29   47575      394 18593176 18593176
18589200 35.50830 35.12625 35.51297   -6.11 -465.67   74.19   10.86   12.01 4.5014e+07 1.4227e+08 9.26901 1.00060 0.40570     870   44345      323 18593176 18593176
18589205 35.45203 35.16493 35.53194 -236.09 -238.63  -26.21    8.15   11.59 2.2887e+07 1.5281e+08 7.39718 0.67279 0.30280  998.03   49056      173 18593176 18593176
18589214 35.55266 35.17121 35.43597 -232.37 -221.64   81.92    9.97   14.49 1.5887e+07 1.2854e+08 6.55070 0.54882 0.18990  716.05   38428       85 18593165 18593176
18589217 35.52394 35.18961 35.49365 -220.14 -376.14  216.68    8.22    8.18 1.0969e+07 1.4563e+07 5.79014 0.36101 0.56180   10.94    1775       74 18593176 18593176
18589239 35.87211 35.16706 35.07483   48.46 -228.07   83.93    9.05    9.05 6.431e+07 6.5315e+07 10.43944 0.82345 1.00000  189.43   14453      569       -1       -1
18589240 35.85862 35.11228 35.15970   27.15 -227.80  105.48    8.97    8.97 9.4183e+07 9.4183e+07 11.85493 1.63684 1.00000  394.08   24769      994       -1       -1
18589293 35.21231 35.02838 35.42818  -92.94 -134.04   29.77   10.91   13.61 3.631e+08 6.3066e+08 18.59014 2.56988 0.81410   15176 3.6301e+05     4651 18593176 18593176
18589301 35.42080 35.06146 35.58093   30.77 -273.43   22.70   11.78   11.96 5.4662e+07 9.0967e+07 9.88873 1.00184 0.33930  368.65   23584      366 18593176 18593176
18589339 35.40407 35.13077 35.55639    2.65 -214.92   93.09    8.20    9.17 1.3806e+07 9.9356e+07 6.25070 0.49649 0.30280  436.69   26712      176 18593176 18593176
18589351 35.52458 35.08845 35.40868 -176.16 -268.79  -45.56    8.30    8.60 2.1366e+07 7.269e+07 7.23099 0.55460 0.44560  239.66   17182      253 18584369 18593176
18589355 35.49510 35.05034 35.51849  -26.84 -114.15   70.22    8.88    7.26 1.2672e+07 3.7131e+07 6.07465 0.41247 0.36590  65.988  6654.9       84 18593176 18593176
18589361 35.53189 35.19732 35.58762  -65.98 -248.84  -20.17    8.98    8.22 1.5127e+07 4.6901e+07 6.44507 0.34330 0.36590  103.33    9255      101 18593176 18593176
18589363 35.48377 35.15410 35.58870 -152.34 -314.59   -5.60   15.33   15.75 1.9423e+08 3.7413e+08 15.09014 1.67819 0.48540  5568.8 1.7368e+05     1317 18593176 18593176
18589370 35.66880 35.03825 35.60797   11.48 -195.95  -18.38   11.79   13.16 6.2028e+07 1.7981e+08 10.31549 0.58478 0.36590    1364   61726      634 18593176 18593176
18589380 35.53293 35.14308 35.54859  -88.00 -259.26  172.19    8.91    9.85 2.062e+07 6.1028e+07 7.14507 0.59474 0.36590  171.31   13423      281 18588030 18593176
18589391 35.53028 35.13446 35.55175 -186.53 -167.07   73.21    8.70   10.21 2.969e+07 1.4468e+08 8.06901 1.13803 0.39240  898.55   45411      443 18592648 18593176
18589392 35.59766 35.15814 35.43883  -45.56 -250.31   91.57    9.12   11.19 1.6831e+07 7.4887e+07 6.67746 0.57702 0.43230  253.76   17920      121 18593176 18593176
18589398 35.54441 35.17961 35.54904  -15.68 -136.92  116.76   12.95   20.33 4.6521e+07 5.8194e+08 9.37183 0.71314 0.33930   13005 3.2406e+05      386 18588436 18593176
18589402 35.62551 35.10103 35.54504  118.76 -309.38   49.06   14.10   19.07 9.6268e+07 6.3423e+08 11.94225 1.08878 0.30280   15341 3.6591e+05      975 18593176 18593176
18589403 35.58631 35.14611 35.51606  186.95 -351.75  139.71   10.54   11.48 2.9127e+07 1.5282e+08 8.01690 0.45430 0.27620  998.14   49060      208 18593176 18593176
18589404 35.61149 35.13117 35.54685  164.12 -292.53   91.93    8.41   11.89 2.0423e+07 8.4286e+07 7.12254 0.44852 0.27620  318.43   21176      173 18593176 18593176
18589409 35.45214 34.87204 35.45861  113.13 -196.39 -135.25   30.74   34.04 1.3849e+09 3.6519e+09 29.04507 2.44491 0.44560 4.4209e+05 4.3269e+06    19398 18593176 18593176
18589422 35.46541 35.10606 35.61645  -88.53 -252.35   24.33   13.57   15.45 1.7451e+08 5.0502e+08 14.56338 1.12613 0.56180  9906.4 2.6528e+05     1948 18593176 18593176
18589429 35.51727 35.20793 35.48003  -23.87 -204.07  223.14   14.61   19.12 7.0549e+07 4.2986e+08 10.76620 0.93037 0.28950  7270.1 2.113e+05      410 18593176 18593176
18589431 35.53417 35.11530 35.52176   45.63  -36.57  273.95   11.31   12.21 3.8775e+07 1.4347e+08 8.81972 0.71866 0.37920  884.23   44878      256 18593176 18593176
18589434 35.53052 35.14918 35.47939   48.44 -187.40  450.66   10.17   10.30 2.7606e+07 7.5338e+07 7.87606 0.49547 0.37920   256.7   18072      220 18593176 18593176
18589459 35.70668 35.17258 35.43670  113.96 -126.54   92.99    8.67   10.25 2.2127e+07 7.77e+07 7.31549 0.76811 0.30280  272.38   18878      180 18593176 18593176
18589479 35.52362 35.24130 35.47944 -180.39 -394.11  -79.04   15.15   15.79 2.3789e+08 4.3441e+08 16.14648 2.13935 0.53520  7418.7 2.1446e+05     1644 18593176 18593176
18589480 35.54461 35.20083 35.47442 -253.98 -355.85  165.64    9.64   13.32 2.6859e+07 1.5258e+08 7.80282 0.30652 0.26290  995.14   48952      155 18593176 18593176
18589481 35.52970 35.20897 35.49635 -346.84 -111.35   46.02    8.08   23.11 3.2535e+07 1.3245e+09 8.31831 1.32159 0.39240   63078 1.0347e+06      235 18593176 18593176
18589491 35.49290 35.19949 35.43097 -212.48 -256.13  171.15   12.37   12.94 1.339e+08 3.1861e+08 13.33099 1.24356 0.54850  4090.8 1.3843e+05     1019 18593176 18593176
18589497 35.51166 35.20200 35.45897  -24.77 -356.62   34.52    8.17    7.72 1.0401e+07 4.0474e+07 5.68873 0.43900 0.31610  77.865  7516.3       59 18593176 18593176
18589507 35.49148 35.20507 35.50954 -110.61 -209.44   27.57    9.51   10.07 1.6268e+07 2.5155e+07 6.60141 0.40477 0.69460  31.243  3840.2      200 18587882 18593176
18589510 35.40672 35.29801 35.55056    8.61 -332.22  -46.69    9.62   10.14 8.2831e+07 1.995e+08 11.35915 1.41486 0.60160  1665.1   71478      565 18593176 18593176
18589512 35.38018 35.36973 35.44169   30.42 -171.28  -41.52   12.75   14.65 8.3592e+07 2.4803e+08 11.39296 0.88613 0.37920  2529.3   97205      884 18593176 18593176
18589514 35.47480 35.24823 35.45666   47.44 -269.96  159.68    8.37    9.79 2.1366e+07 7.231e+07 7.23099 0.60392 0.35260  237.26   17055      127 18593176 18593176
18589522 35.54361 35.47365 35.15359  -23.09  -52.26   37.67    8.06   11.71 3.8394e+07 1.3912e+08 8.79014 1.05069 0.35260  833.45   42967      558       -1       -1
18589524 35.51476 35.46524 35.21651  -19.76  -82.57   61.31   14.29   23.22 4.0535e+08 1.9122e+09 19.28310 4.12433 0.39240 1.2767e+05 1.7374e+06     4603       -1       -1
18589534 35.35846 35.16676 35.65083   99.22 -190.82  -95.16    9.59   10.82 2.7606e+07 1.2303e+08 7.87606 0.53024 0.37920  658.22   36120      426 18593176 18593176
18589543 35.38844 35.46142 35.39806   70.95 -116.47  -20.82   10.83   10.83 3.2535e+07 9.2698e+07 8.31831 0.49232 0.49870  382.24   24220      372 18593176 18593176
18589557 35.63517 35.24370 35.42615 -125.99 -139.62  192.46   11.87   12.28 9.2099e+07 2.9071e+08 11.76761 0.91162 0.50860  3430.9 1.2164e+05      602 18593176 18593176
18589561 35.66523 35.20476 35.40608    4.92   58.11  -22.67   19.86   24.95 3.0141e+08 1.4075e+09 17.47183 1.41911 0.36590   70889 1.1274e+06     3079 18593176 18593176
18589563 35.63742 35.16523 35.38689   71.60  100.15  -84.22   20.31   23.80 3.2183e+08 1.1895e+09 17.85775 1.81063 0.35260   51314 8.8904e+05     3129 18590282 18593176
18589570 35.55180 35.25934 35.46407   78.82  -79.83   -4.10    9.06    6.06 1.4366e+07 1.9793e+07 6.33521 0.47599 0.88050  19.719  2737.5       97 18593176 18593176
18589577 35.49586 35.34645 35.46410   -2.34 -177.77  176.02    8.49    8.69 2.1746e+07 3.2779e+07 7.27324 0.54142 0.41900  51.941  5580.8      125 18587366 18593176
18589591 35.55700 35.19768 35.55590   28.78 -288.76  110.53    9.47   10.24 2.6099e+07 6.9469e+07 7.72958 0.90671 0.36590  219.69   16117      161 18591092 18593176
18589595 35.57617 35.47693 35.49792   27.60 -313.67  -20.81    8.73   12.99 1.8535e+07 1.4853e+08 6.89577 0.51186 0.20000  945.03   47127      105 18593176 18593176
18589607 35.64138 35.31832 35.45435  -45.41 -280.58   38.57   13.62   14.00 1.0931e+08 3.9887e+08 12.45915 0.94770 0.40570  6297.3 1.9011e+05      782 18593176 18593176
18589608 35.63535 35.46556 35.44221   36.65 -201.77   19.45   10.03   10.62 4.1423e+07 8.5859e+07 9.01549 0.73548 0.39240  329.94   21736      461 18593176 18593176
18589621 35.55408 35.28175 35.38910 -145.71 -234.99   80.90    9.68    9.75 7.2817e+07 1.3598e+08 10.88028 1.11994 0.58830   797.7   41604     1037 18593176 18593176
18589635 35.55935 35.19313 35.30146  114.52  -11.46  -12.68   10.39   13.22 3.2718e+07 1.9e+08 8.33380 0.76793 0.33930  1516.2   66720      882 18593176 18593176
18589651 35.27518 34.89879 35.37655  214.23  -24.12 -143.08   10.95   10.84 8.6803e+07 1.2854e+08 11.53803 1.08600 0.52190  716.05   38428      666       -1       -1
18589666 35.27087 35.00252 35.38197  197.68  -22.70 -179.05   12.69   12.78 1.3428e+08 1.8419e+08 13.34366 0.98942 0.58830  1428.5   63859     3533 18593176 18593176
18589695 35.18597 34.94379 35.78907   31.51 -139.52 -138.64    8.62    8.70 5.5042e+07 8.87e+07 9.91127 1.63158 0.66800  351.21   22758      525       -1       -1
18589699 35.34317 35.17083 35.74625  -91.47 -211.16  -32.20    8.17    7.95 3.3479e+07 3.8582e+07 8.39718 0.60989 0.82740  71.026    7025      512 18593176 18593176
18589759 35.59435 35.19252 35.61720 -243.43 -280.77  -22.08   11.13   10.75 2.1958e+08 2.4531e+08 15.71972 2.44999 0.93360  2476.3   95702     2183 18593176 18593176
18589769 35.79244 35.28035 35.45742  -85.29 -260.40   -5.23   10.58   10.88 8.5296e+07 1.4217e+08 11.47042 1.11871 0.52190   868.9   44304      621 18593176 18593176
18589775 35.40189 35.22769 35.51314  153.28 -393.70   21.45   10.08   10.84 7.1493e+07 1.0931e+08 10.81408 1.22602 0.45880  524.59   30569      467 18593176 18593176
18589779 35.52277 35.13811 35.48414  260.39 -468.38  197.77    8.45    8.84 1.6451e+07 3.4864e+07 6.62817 0.79754 0.39240  58.468  6088.4      123 18593176 18593176
18589804 35.29573 35.13848 35.44087  186.88 -261.33   79.37    9.70   11.96 5.2197e+07 1.7e+08 9.73803 0.90841 0.41900  1224.7   57024      317 18588663 18593176
18589805 35.39356 35.16383 35.41156   84.08 -282.91   55.81    9.00   11.05 2.1366e+07 6.5498e+07 7.23099 0.50170 0.33930  196.21   14831      278 18593176 18593176
18589809 35.58555 35.01107 35.58545  219.41 -137.16 -187.92   15.76   16.87 3.0634e+08 7.2531e+08 17.56620 1.92472 0.56180   19850 4.4223e+05     2708 18593176 18593176
18589814 35.48975 34.95792 35.45213  136.44 -106.91  -59.27    9.33   13.18 3.4225e+07 2.3807e+08 8.46056 0.71022 0.37920    2338   91743      361 18593176 18593176
18589816 35.33859 35.11683 35.40783   58.06 -170.64    8.48   11.82   13.78 4.4817e+07 1.9427e+08 9.25634 0.69333 0.31610  1582.4   68848     1836 18593176 18593176
18589819 35.42361 35.14817 35.42021   56.85 -240.66   91.66    8.57    9.11 1.7775e+07 6.2542e+07 6.80000 0.34334 0.33930  179.56   13895      282 18593176 18593176
18589821 35.45161 35.10477 35.46642  135.00 -176.18  145.58   11.09   15.62 3.7451e+07 2.0826e+08 8.71831 0.75420 0.21310  1808.4   75952      208 18593176 18593176
18589830 35.35911 35.06718 35.47408  320.23 -170.25   63.61   10.12   11.27 3.4986e+07 7.8925e+07 8.52254 0.72237 0.21310  280.68   19299      204 18593176 18593176
18589833 35.18959 35.03258 35.31801  226.91 -176.01   49.77   13.76   15.85 2.4211e+08 8.1756e+08 16.23944 2.22586 0.61490   24980 5.2367e+05     2974       -1       -1
18589837 35.31154 35.17137 35.45479  258.11 -196.26   43.24   11.59   12.39 1.0213e+08 1.8183e+08 12.18028 1.39267 0.43230  1393.5   62706      586 18588663 18593176
18589838 35.24386 35.17608 35.43411  219.65 -283.51   29.56   10.16   10.68 2.2127e+07 2.6282e+07 7.31549 0.55937 0.56180  33.985  4085.3      869 18593176 18593176
18589853 35.44735 34.91263 35.54172   84.66 -217.28   -2.07   10.91   12.49 8.038e+07 1.8418e+08 11.24507 1.16911 0.39240  1428.3   63852     1273 18593176 18593176
18589856 35.60521 35.13292 35.51676  151.61 -268.29   66.81    8.95   11.39 1.607e+07 9.0911e+07 6.57606 0.60870 0.31610  368.21   23563       99 18593176 18593176
18589859 35.61304 34.98293 35.60073  199.60 -255.62  -20.76    8.30    8.37 1.7394e+07 2.1812e+07 6.75211 0.44898 0.43230  23.761  3139.9      105 18593176 18593176
18589860 35.46917 35.10573 35.61701  163.97 -322.95  -28.50    8.31    9.23 2.8366e+07 6.1338e+07 7.94648 0.76635 0.31610  172.98   13519      697 18589422 18593176
18589864 35.62528 35.07028 35.50420   37.18 -275.97  103.14    9.57   10.41 3.1014e+07 1.4679e+08 8.18732 0.63078 0.37920  923.92   46350      407 18593176 18593176
18589866 35.60224 35.19351 35.45363  210.66 -287.19  187.24   16.11   16.55 1.3258e+08 3.1953e+08 13.28732 1.00277 0.35260  4113.6 1.39e+05      830 18591375 18593176
18589874 35.55251 35.11389 35.69341  107.58 -207.46  -41.64   13.57   14.99 9.0972e+07 2.4507e+08 11.71972 1.03741 0.36590  2471.7   95572      789 18593176 18593176
18589877 35.61466 35.18290 35.57015  107.02 -225.48    0.42   14.61   15.75 6.1085e+07 2.1117e+08 10.26197 0.79979 0.30280  1857.2   77455      343 18593176 18593176
18589878 35.61046 35.15390 35.64586  152.91 -129.60   13.18   10.57   12.64 3.1577e+07 1.5549e+08 8.23662 0.59685 0.36590  1031.9   50276      456 18593176 18593176
18589879 35.63085 35.10780 35.61918  231.01 -190.00   90.13    8.25   10.01 2.7803e+07 7.1113e+07 7.89437 0.70542 0.45880  229.77   16658      215 18588895 18593176
18589895 35.47961 35.05869 35.43227  243.50 -320.84  109.37   15.36   15.94 2.0141e+08 3.5687e+08 15.27465 1.41324 0.44560  5086.1 1.6248e+05     1208 18593176 18593176
18589897 35.51000 35.18696 35.53370  292.55 -274.37  161.83   10.43   12.13 3.593e+07 1.7177e+08 8.59859 0.80739 0.35260  1249.2   57862      201 18588436 18593176
18589908 35.69949 35.08959 35.54123  178.85  -74.10 -173.12    8.29    8.66 2.307e+07 5.9193e+07 7.41831 0.60388 0.37920  161.55   12856      209 18593176 18593176
18589922 35.12592 35.15079 35.48414    5.62 -238.34   25.84   18.83   18.83 6.6324e+08 7.7287e+08 22.72394 2.04742 0.78750   22424 4.8371e+05     4980       -1       -1
18589929 35.12420 35.31280 35.50776  -24.45 -156.84   41.29   12.86   12.78 1.3541e+08 1.7833e+08 13.38028 1.00879 0.74770  1342.4   61006     1349       -1       -1
18589931 35.11917 35.26494 35.51296  -28.74 -147.84   54.68   17.13   17.15 6.9958e+08 7.3103e+08 23.13099 2.84810 0.76100   20152 4.4717e+05     6844       -1       -1
18589932 35.12627 35.27046 35.51137   -4.11 -150.77   65.55   11.98   12.14 1.0572e+08 1.327e+08 12.32113 0.84998 0.74770  761.15   40193      656 18589931 18589931
18589936 35.18070 35.30793 35.44997  -76.25 -131.88   63.40    8.79    9.15 3.2155e+07 5.384e+07 8.28592 1.07348 0.28950  134.67   11246      789       -1       -1
18589937 35.13511 35.34577 35.42263  -64.64 -138.99   42.80    9.06    8.90 5.7493e+07 6.6005e+07 10.05634 1.15839 0.76100  199.13   14994      891       -1       -1
18589946 35.28758 35.29061 35.42451 -116.99 -116.90   76.00    8.45    9.04 3.8958e+07 4.7216e+07 8.83380 0.66058 0.35260  104.67  9342.9      496 18593176 18593176
18589950 35.49663 35.33959 35.23137 -149.11  -34.99  -37.05    8.10    8.70 4.0845e+07 4.6212e+07 8.97465 1.09078 0.85390  100.44  9063.7      617 18593176 18593176
18589962 35.65937 35.23694 35.28592 -155.27   42.87 -102.24   17.33   16.21 5.8521e+08 7.6368e+08 21.79437 1.79506 0.90700   21915 4.7561e+05     5089 18593176 18593176
18589973 35.11346 35.18544 35.64541  147.97 -127.29  -28.76    8.86    8.98 3.2155e+07 6.9406e+07 8.28592 0.83931 0.27620   219.3   16096      194       -1       -1
18589976 35.07246 35.19362 35.66462   93.37 -152.48    3.72   33.20   34.55 3.9394e+09 5.2643e+09 41.15352 5.98042 0.68130 8.9203e+05 7.2432e+06    43902       -1       -1
18589979 35.23208 34.97118 35.65251  192.07 -125.07  -52.51    8.70    9.26 4.1423e+07 5.2137e+07 9.01549 0.90350 0.64140  126.61   10747      408       -1       -1
18589988 35.19589 35.02263 35.65708  153.06 -166.39   -4.19    9.20    8.98 7.962e+07 9.5446e+07 11.20986 1.33503 0.70780  404.29   25240      915       -1       -1
18589999 35.16914 35.09825 35.73286  159.31 -116.34  -39.46    9.47    9.47 5.9761e+07 9.9037e+07 10.18732 1.37812 0.65470     434   26591     1005       -1       -1
18590008 35.27693 34.97208 35.68115  201.61 -134.60  -49.76   12.78   12.48 1.9549e+08 2.9751e+08 15.12394 1.14094 0.68130  3586.6 1.2567e+05     2558       -1       -1
18590014 35.29007 34.99635 35.65975  231.00 -133.43  -74.45   10.67   10.55 8.9451e+07 1.112e+08 11.65352 1.11552 0.78750  542.14   31317     1104 18593176 18593176
18590019 35.34913 34.99310 35.64810  253.61 -117.11 -120.45   18.12   18.29 6.6113e+08 8.7013e+08 22.70000 2.29613 0.65470   28155 5.7182e+05     6196 18593176 18593176
18590021 35.36277 34.99917 35.63946  244.61  -86.00 -105.46   10.47   10.90 1.1121e+08 1.4089e+08 12.53099 1.81672 0.60160  853.87   43739      782 18590019 18593176
18590024 35.62994 35.10617 35.71628  143.93 -275.50   26.78   11.45   11.44 9.3423e+07 1.0609e+08 11.82394 0.69480 0.82740  495.32   29305      586 18593176 18593176
18590026 35.55156 34.96801 35.67845  153.18 -198.06   -3.56    8.64   11.62 1.8338e+07 1.0193e+08 6.87183 0.49075 0.31610   458.7   27696      190 18593176 18593176
18590038 35.54475 35.13731 35.41406  269.51 -132.13  268.21    9.90   10.49 4.5197e+07 1.2218e+08 9.28169 0.89548 0.56180  649.49   35768      303 18583737 18593176
18590046 35.67649 34.82563 35.53152   99.52 -200.86  -51.37   14.83   17.86 2.6465e+08 6.3507e+08 16.72817 1.76383 0.81410   15381 3.666e+05     3407       -1       -1
18590058 35.71599 35.07594 35.67937  168.19 -111.22   18.83    9.16   10.06 3.1014e+07 1.2601e+08 8.18732 0.74670 0.48540  689.18   37362      250 18588889 18593176
18590079 35.24542 35.19668 35.41901  114.23  -99.92   -5.36    9.34   11.92 2.7239e+07 2.3949e+08 7.83944 0.69959 0.37920  2364.9   92516      234 18593176 18593176
18590082 35.48451 35.20868 35.54954  294.83 -233.03 -181.22   18.06   23.49 2.1197e+08 2.4931e+09 15.53803 1.46588 0.37920 2.1244e+05 2.5259e+06     2086 18593176 18593176
18590083 35.29625 35.24327 35.54890  161.31 -117.02  -40.47    8.50   14.39 2.2127e+07 1.5848e+08 7.31549 0.74223 0.18990  1070.3   51646      281 18593176 18593176
18590093 34.77008 35.47262 34.64715  191.87 -156.38 -111.37    8.77   12.35 2.7423e+07 1.0433e+08 7.85775 0.85731 0.31610  479.66   28621      959       -1       -1
18590097 35.03654 35.37870 35.20480  141.61 -123.22  -70.11   35.44   38.91 4.3873e+09 1.129e+10 42.65634 3.94403 0.50860 3.8552e+06 2.1151e+07    32371       -1       -1
18590098 35.06954 35.36894 35.25211  157.88 -132.96  -70.39   21.38   24.20 5.5521e+08 1.4855e+09 21.41690 2.18962 0.44560   78625 1.2166e+06     3587       -1       -1
18590104 35.37120 35.26594 35.48097  262.56 -128.21  103.26    8.69   10.19 4.0479e+07 9.5193e+07 8.94648 1.07653 0.49870  402.23   25145      229 18593176 18593176
18590120 35.51520 35.31283 35.44307  193.90 -268.53   69.76    8.70    9.53 2.1944e+07 5.5606e+07 7.29437 0.76244 0.28950  143.28   11770      137 18593176 18593176
18590123 35.69623 35.08793 35.49685   25.50 -301.83   28.51    9.19    9.16 4.331e+07   8e+07 9.15070 0.84782 0.52190  288.07   19671      325 18593176 18593176
18590128 35.52385 35.20273 35.49280  284.96 -266.96  105.85    9.76   10.05 1.9099e+07 8.8953e+07 6.96479 0.55499 0.32930  353.14   22850      105 18593176 18593176
18590129 35.55893 35.20531 35.53363  289.21 -307.69  149.34   11.14   11.39 8.3592e+07 2.5615e+08 11.39296 1.20016 0.60160  2690.7 1.0173e+05      657 18591092 18593176
18590136 35.50142 35.20749 35.44134  289.91 -194.10   47.78   10.84   15.40 2.6099e+07 1.6291e+08 7.72958 0.55388 0.36590  1128.5   53695      146 18593176 18593176
18590143 35.63741 35.19510 35.58986  220.19 -145.05  107.82   10.90   16.23 3.1958e+07 2.0958e+08 8.26901 0.78719 0.20000  1830.4   76629      190 18588306 18593176
18590182 35.56973 35.22614 35.44531  394.89 -167.77   63.37   12.11   13.02 5.3338e+07 1.5136e+08 9.80845 0.74863 0.37920  979.92   48400      326 18593176 18593176
18590189 35.48077 35.19772 35.46446  181.68 -290.09  222.11    8.44    8.92 1.0401e+07 3.392e+07 5.68873 0.29714 0.33930  55.467    5857       58 18593176 18593176
18590191 35.52256 35.26056 35.44527  164.17 -215.15  223.09   13.03   14.90 8.038e+07 2.4127e+08 11.24507 1.06384 0.31610  2398.6   93485      437 18593176 18593176
18590196 35.70332 35.19415 35.46669  250.32 -115.19   46.75    9.73   13.70 3.6507e+07 2.8052e+08 8.64366 0.94451 0.37920  3203.6 1.1566e+05      385 18591074 18593176
18590197 35.70466 35.21466 35.54561  136.67 -221.77  -24.92    8.71    9.69 1.8338e+07 6.254e+07 6.87183 0.51423 0.32930  179.55   13894      172 18593176 18593176
18590202 35.44717 35.17823 35.57979 -268.54  -94.70  -29.22    9.57   12.40 4.7465e+07 2.2976e+08 9.43521 0.71017 0.37920  2183.8   87254      399 18593176 18593176
18590205 35.56114 35.09527 35.46446 -212.12   25.77  -10.60    8.75   12.47 1.8718e+07 1.1442e+08 6.91972 0.56262 0.33930  572.66   32605      116 18593176 18593176
18590207 35.35262 35.20386 35.54679 -157.96  -55.35 -162.44   12.66   15.24 1.9183e+08 4.5798e+08 15.02676 1.85296 0.48540  8210.8 2.3107e+05     2113 18593176 18593176
18590208 35.56773 35.18289 35.50717 -267.21 -100.83   41.60   11.95   16.05 4.9169e+07 3.1784e+08 9.54648 0.74664 0.33930  4071.9 1.3796e+05      294 18593182 18593176
18590209 35.62741 35.16948 35.45492 -274.62    9.07    6.17    8.01    9.26 3.2718e+07 7.7411e+07 8.33380 0.95159 0.52190  270.43   18778      191 18593176 18593176
18590248 35.47937 35.16437 35.58169  -89.29   -0.82   84.17    8.04    9.24 1.4366e+07 6.7958e+07 6.33521 0.50368 0.40570   210.6   15624       96 18589363 18593176
18590277 35.60100 35.01115 35.32670    7.74 -217.39  -40.22    8.92    9.82 1.6648e+07 3.2906e+07 6.65211 0.34732 0.22640  52.327  5611.3      358 18593176 18593176
18590278 35.59579 34.97058 35.39523  -11.64 -202.12  -22.88    8.88   12.91 4.0099e+07 1.2501e+08 8.91831 0.80374 0.25000  678.76   36946     3382 18593176 18593176
18590282 35.63980 35.15734 35.40110  112.00 -343.31 -165.20   42.12   44.89 5.5056e+09 1.2892e+10 46.01127 4.38815 0.60160 4.9717e+06 2.5465e+07    52116 18593176 18593176
18590284 35.46346 35.09875 35.42496  -32.80   73.55   -4.78   12.11   13.35 4.3127e+07 1.201e+08 9.13803 0.77669 0.49870  628.45   34912      530 18593176 18593176
18590286 35.45200 35.10882 35.45448  -22.25   98.01  -10.51    8.40    8.06 1.1725e+07 3.4235e+07 5.91972 0.50668 0.30280  56.459  5933.9      123 18588789 18593176
18590288 35.47561 35.07644 35.50403   50.38  155.68   43.78   11.97   13.52 4.8986e+07 1.1435e+08 9.53380 0.83494 0.22640  571.99   32577      278 18593176 18593176
18590304 35.71138 35.07346 35.35127 -171.14 -139.25   13.19    8.32    9.38 4.3873e+07 7.8357e+07 9.19014 1.26974 0.53520  276.81   19103      935 18593176 18593176
18590306 35.72335 35.06503 35.31207 -153.47  -81.07    1.30    8.57    8.84 5.2014e+07 1.2968e+08 9.72676 0.98687 0.54850   728.2   38906      708 18593176 18593176
18590312 35.82780 35.10979 35.31546 -140.50 -146.35  -12.18   10.00   10.34 7.1873e+07 1.1644e+08 10.83380 0.74004 0.53520  592.22   33420     1476 18592184 18593176
18590318 35.87475 35.22869 35.36975  -80.36 -211.69  -38.26   11.09   12.98 1.0989e+08 1.8624e+08 12.48028 1.13111 0.54850  1459.2   64866     1146 18593176 18593176
